station_name,province,year,month,date,mean_max_temp,mean_min_temp,mean_temp,extr_max_temp,extr_min_temp,total_precip
Toronto,Ontario,1865,1,1865-01-01,-4.1,-12.1,-8.1,2.8,-22.8,48.8
Toronto,Ontario,1865,2,1865-02-01,-1.9,-9.1,-5.5,5.6,-23.3,63.5
Toronto,Ontario,1865,3,1865-03-01,4.1,-3.8,0.2,13.3,-20,125.7
Toronto,Ontario,1865,4,1865-04-01,10.4,1.6,6,17.2,-5,106.2
Toronto,Ontario,1865,5,1865-05-01,16.3,6.4,11.4,26.1,-1.1,102.4
Toronto,Ontario,1865,6,1865-06-01,23.4,13.7,18.6,32.2,6.1,51.1
Toronto,Ontario,1865,7,1865-07-01,23.4,13.1,18.3,28.3,7.8,63
Toronto,Ontario,1865,8,1865-08-01,23.9,13.1,18.5,31.1,6.7,51.1
Toronto,Ontario,1865,9,1865-09-01,23.3,14,18.7,32.8,5.6,62.7
Toronto,Ontario,1865,10,1865-10-01,11.3,3.4,7.4,21.7,-5.6,81
Toronto,Ontario,1865,11,1865-11-01,7.2,0.6,3.9,17.2,-4.4,27.7
Toronto,Ontario,1865,12,1865-12-01,1.5,-4.8,-1.7,12.2,-14.4,57.4
Toronto,Ontario,1866,1,1866-01-01,-3.1,-10.8,-7,6.7,-25.6,39.9
Toronto,Ontario,1866,2,1866-02-01,-1.8,-9.1,-5.5,7.2,-22.2,64
Toronto,Ontario,1866,3,1866-03-01,0.6,-5.7,-2.6,7.8,-13.3,67.3
Toronto,Ontario,1866,4,1866-04-01,11.7,2.2,7,21.7,-1.7,42.7
Toronto,Ontario,1866,5,1866-05-01,14.2,4.3,9.3,22.8,0.6,72.4
Toronto,Ontario,1866,6,1866-06-01,20.8,10.8,15.8,32.8,4.4,69.3
Toronto,Ontario,1866,7,1866-07-01,26.4,15.9,21.2,34.4,8.9,137.9
Toronto,Ontario,1866,8,1866-08-01,20.9,11.5,16.2,25,5.6,114.3
Toronto,Ontario,1866,9,1866-09-01,17.8,9.3,13.6,26.7,1.1,144
Toronto,Ontario,1866,10,1866-10-01,14.2,6.6,10.4,21.7,0,63.2
Toronto,Ontario,1866,11,1866-11-01,6.6,0.7,3.7,12.2,-5.6,81.3
Toronto,Ontario,1866,12,1866-12-01,-0.4,-6.6,-3.5,10.6,-20.6,110.5
Toronto,Ontario,1867,1,1867-01-01,-4.9,-11.3,-8.1,6.7,-20.6,106.7
Toronto,Ontario,1867,2,1867-02-01,1.3,-5.7,-2.2,6.7,-17.8,68.1
Toronto,Ontario,1867,3,1867-03-01,1.1,-6,-2.5,8.3,-16.1,100.8
Toronto,Ontario,1867,4,1867-04-01,8.8,1,4.9,18.9,-3.9,73.4
Toronto,Ontario,1867,5,1867-05-01,12.7,4.3,8.5,18.3,-3.9,82.6
Toronto,Ontario,1867,6,1867-06-01,23.1,13.2,18.2,31.7,6.7,22.6
Toronto,Ontario,1867,7,1867-07-01,25.4,14.7,20.1,34.4,8.9,50.3
Toronto,Ontario,1867,8,1867-08-01,26,14.9,20.5,35,5.6,62.2
Toronto,Ontario,1867,9,1867-09-01,20.4,9.7,15.1,30.6,0,31.2
Toronto,Ontario,1867,10,1867-10-01,14.9,5.8,10.4,23.9,-0.6,50.8
Toronto,Ontario,1867,11,1867-11-01,7.4,0.3,3.9,15.6,-11.1,49.3
Toronto,Ontario,1867,12,1867-12-01,-1.4,-9.2,-5.3,10,-25,70.6
Toronto,Ontario,1868,1,1868-01-01,-4.3,-11.2,-7.8,3.9,-21.7,37.1
Toronto,Ontario,1868,2,1868-02-01,-3,-13.2,-8.1,7.2,-24.4,84.3
Toronto,Ontario,1868,3,1868-03-01,3.9,-4.4,-0.3,15,-26.7,78.5
Toronto,Ontario,1868,4,1868-04-01,7.9,-1.2,3.4,17.8,-12.8,39.1
Toronto,Ontario,1868,5,1868-05-01,15.4,6.9,11.2,22.8,0.6,195.1
Toronto,Ontario,1868,6,1868-06-01,21.5,11.3,16.4,28.9,3.3,56.6
Toronto,Ontario,1868,7,1868-07-01,29.7,19.1,24.4,33.9,15,13.2
Toronto,Ontario,1868,8,1868-08-01,25,14.6,19.8,28.9,8.3,39.9
Toronto,Ontario,1868,9,1868-09-01,17.9,10.1,14,24.4,2.2,108.5
Toronto,Ontario,1868,10,1868-10-01,9.9,2.4,6.2,20,-4.4,40.1
Toronto,Ontario,1868,11,1868-11-01,5.2,-0.1,2.6,10.6,-5.6,142.2
Toronto,Ontario,1868,12,1868-12-01,-1.6,-8.2,-4.9,6.7,-19.4,39.6
Toronto,Ontario,1869,1,1869-01-01,1.4,-5.6,-2.1,7.2,-18.3,47.8
Toronto,Ontario,1869,2,1869-02-01,-0.9,-8.1,-4.5,7.8,-18.3,105.2
Toronto,Ontario,1869,3,1869-03-01,-0.4,-9,-4.7,8.3,-20.6,63.2
Toronto,Ontario,1869,4,1869-04-01,8.9,0.2,4.6,22.2,-8.3,76.7
Toronto,Ontario,1869,5,1869-05-01,14.9,5.9,10.4,23.3,-0.6,71.4
Toronto,Ontario,1869,6,1869-06-01,19.7,9.9,14.8,27.2,2.2,112
Toronto,Ontario,1869,7,1869-07-01,22.8,14.3,18.6,29.4,10,117.3
Toronto,Ontario,1869,8,1869-08-01,22.3,13.1,17.7,31.7,6.7,109
Toronto,Ontario,1869,9,1869-09-01,20.8,12.1,16.5,27.2,1.1,102.4
Toronto,Ontario,1869,10,1869-10-01,10.1,2.1,6.1,21.1,-7.2,30.5
Toronto,Ontario,1869,11,1869-11-01,3.4,-2.8,0.3,14.4,-10.6,90.7
Toronto,Ontario,1869,12,1869-12-01,1.2,-4.3,-1.6,7.2,-14.4,84.1
Toronto,Ontario,1870,1,1870-01-01,0.2,-8,-3.9,7.2,-19.4,141
Toronto,Ontario,1870,2,1870-02-01,-2.2,-9.5,-5.9,5,-21.7,64.3
Toronto,Ontario,1870,3,1870-03-01,0.6,-6.4,-2.9,6.7,-15,177.8
Toronto,Ontario,1870,4,1870-04-01,11.9,2.6,7.3,19.4,-1.1,54.9
Toronto,Ontario,1870,5,1870-05-01,19.2,8.6,13.9,27.2,3.9,29.2
Toronto,Ontario,1870,6,1870-06-01,24.7,14.1,19.4,31.1,10,205.5
Toronto,Ontario,1870,7,1870-07-01,25.3,15.6,20.5,30.6,8.9,48.3
Toronto,Ontario,1870,8,1870-08-01,25,13.9,19.5,28.9,4.4,87.4
Toronto,Ontario,1870,9,1870-09-01,20.7,12.3,16.5,25.6,7.8,173
Toronto,Ontario,1870,10,1870-10-01,14.7,6.2,10.5,20.6,-1.1,68.8
Toronto,Ontario,1870,11,1870-11-01,6.8,-1,2.9,13.9,-7.2,22.9
Toronto,Ontario,1870,12,1870-12-01,0,-6.4,-3.2,7.2,-21.1,102.1
Toronto,Ontario,1871,1,1871-01-01,-2,-10.3,-6.2,7.8,-25,132.6
Toronto,Ontario,1871,2,1871-02-01,-0.6,-9.1,-4.9,8.9,-26.7,59.4
Toronto,Ontario,1871,3,1871-03-01,4.9,-1.7,1.6,15,-8.3,103.6
Toronto,Ontario,1871,4,1871-04-01,11.6,1.9,6.8,22.8,-3.3,87.9
Toronto,Ontario,1871,5,1871-05-01,17.6,6.3,12,29.4,0,58.4
Toronto,Ontario,1871,6,1871-06-01,21.9,11.2,16.6,28.3,5,85.1
Toronto,Ontario,1871,7,1871-07-01,24.5,13.3,18.9,31.1,8.9,32.3
Toronto,Ontario,1871,8,1871-08-01,25.3,14.4,19.9,32.2,7.8,71.1
Toronto,Ontario,1871,9,1871-09-01,18.1,8.3,13.2,27.8,1.1,33
Toronto,Ontario,1871,10,1871-10-01,14.6,4.8,9.7,22.2,-1.7,30.5
Toronto,Ontario,1871,11,1871-11-01,2.6,-3.3,-0.4,8.3,-17.8,79
Toronto,Ontario,1871,12,1871-12-01,-1.2,-9.5,-5.4,8.9,-29.4,59.9
Toronto,Ontario,1872,1,1872-01-01,-2.3,-10.1,-6.2,5.6,-19.4,15.5
Toronto,Ontario,1872,2,1872-02-01,-1.5,-10.8,-6.2,7.2,-20,27.4
Toronto,Ontario,1872,3,1872-03-01,-1.2,-10.9,-6.1,7.8,-23.9,59.2
Toronto,Ontario,1872,4,1872-04-01,10,-0.4,4.8,21.1,-5,25.1
Toronto,Ontario,1872,5,1872-05-01,16.7,5.2,11,26.1,0,49.3
Toronto,Ontario,1872,6,1872-06-01,23,11.1,17.1,31.1,5.6,80
Toronto,Ontario,1872,7,1872-07-01,27.1,15.3,21.2,35.6,11.1,58.4
Toronto,Ontario,1872,8,1872-08-01,25.8,16.2,21,33.3,10.6,61.2
Toronto,Ontario,1872,9,1872-09-01,20.4,10.3,15.4,28.9,3.3,64.3
Toronto,Ontario,1872,10,1872-10-01,12.3,2.9,7.6,21.1,-3.9,83.6
Toronto,Ontario,1872,11,1872-11-01,4.8,-3.3,0.8,11.1,-13.3,14.2
Toronto,Ontario,1872,12,1872-12-01,-4.1,-12.2,-8.2,4.4,-25.6,106.4
Toronto,Ontario,1873,1,1873-01-01,-3.8,-12.8,-8.3,7.8,-27.8,127.8
Toronto,Ontario,1873,2,1873-02-01,-2.7,-12.2,-7.5,6.1,-23.9,26.4
Toronto,Ontario,1873,3,1873-03-01,1.1,-7.7,-3.3,7.2,-21.1,108.7
Toronto,Ontario,1873,4,1873-04-01,8.2,0.1,4.2,16.1,-4.4,101.1
Toronto,Ontario,1873,5,1873-05-01,16.2,5.8,11,24.4,-1.1,56.1
Toronto,Ontario,1873,6,1873-06-01,23.2,11.4,17.3,32.2,4.4,17.5
Toronto,Ontario,1873,7,1873-07-01,25.4,14.6,20,31.1,8.9,49
Toronto,Ontario,1873,8,1873-08-01,24,14.1,19.1,29.4,7.8,49
Toronto,Ontario,1873,9,1873-09-01,19,8.3,13.7,26.1,1.1,76.7
Toronto,Ontario,1873,10,1873-10-01,12.1,3.1,7.6,20.6,-4.4,55.4
Toronto,Ontario,1873,11,1873-11-01,1.2,-6,-2.4,10.6,-17.2,62.7
Toronto,Ontario,1873,12,1873-12-01,1.6,-5.6,-2,11.1,-14.4,74.2
Toronto,Ontario,1874,1,1874-01-01,-0.4,-8.2,-4.3,14.4,-20,102.6
Toronto,Ontario,1874,2,1874-02-01,-1.2,-9.9,-5.6,5.6,-17.8,77.7
Toronto,Ontario,1874,3,1874-03-01,2.9,-5.7,-1.4,13.9,-14.4,41.9
Toronto,Ontario,1874,4,1874-04-01,5.3,-3.7,0.8,16.1,-12.2,59.4
Toronto,Ontario,1874,5,1874-05-01,17.4,5.5,11.5,30,-3.9,38.1
Toronto,Ontario,1874,6,1874-06-01,22.4,11.7,17.1,31.1,6.7,45.7
Toronto,Ontario,1874,7,1874-07-01,25.1,13.9,19.5,28.9,6.7,85.1
Toronto,Ontario,1874,8,1874-08-01,25.3,13.3,19.3,35,8.9,9.7
Toronto,Ontario,1874,9,1874-09-01,22.7,12.1,17.4,31.7,4.4,39.4
Toronto,Ontario,1874,10,1874-10-01,12.8,4.2,8.5,19.4,-3.9,36.1
Toronto,Ontario,1874,11,1874-11-01,5.8,-2.4,1.7,16.1,-15.6,53.6
Toronto,Ontario,1874,12,1874-12-01,0.5,-8.2,-3.9,6.7,-22.2,29.5
Toronto,Ontario,1875,1,1875-01-01,-4.9,-13.4,-9.2,3.9,-22.8,82
Toronto,Ontario,1875,2,1875-02-01,-7.1,-18.1,-12.6,8.9,-26.7,35.1
Toronto,Ontario,1875,3,1875-03-01,-0.6,-9.2,-4.9,11.1,-18.9,99.8
Toronto,Ontario,1875,4,1875-04-01,6.7,-1.7,2.5,16.7,-12.2,38.1
Toronto,Ontario,1875,5,1875-05-01,16.4,5.3,10.9,26.1,-2.8,83.8
Toronto,Ontario,1875,6,1875-06-01,22.4,9.8,16.1,30.6,2.8,46.5
Toronto,Ontario,1875,7,1875-07-01,25.2,13.2,19.2,31.1,7.8,46
Toronto,Ontario,1875,8,1875-08-01,23.6,13.8,18.7,27.8,8.9,47.8
Toronto,Ontario,1875,9,1875-09-01,18.6,7.9,13.3,29.4,0,71.6
Toronto,Ontario,1875,10,1875-10-01,10.6,2.2,6.4,17.2,-2.2,71.1
Toronto,Ontario,1875,11,1875-11-01,3.4,-3.6,-0.1,10.6,-20.6,45.2
Toronto,Ontario,1875,12,1875-12-01,1.1,-6.9,-2.9,16.1,-25,89.2
Toronto,Ontario,1876,1,1876-01-01,2.7,-5.3,-1.3,14.4,-15,57.9
Toronto,Ontario,1876,2,1876-02-01,-1,-8.9,-5,6.7,-20,109.5
Toronto,Ontario,1876,3,1876-03-01,0.8,-7.3,-3.3,10.6,-19.4,143.8
Toronto,Ontario,1876,4,1876-04-01,7.6,-0.4,3.6,13.9,-8.3,46.7
Toronto,Ontario,1876,5,1876-05-01,15.8,5.5,10.7,27.8,-1.1,82
Toronto,Ontario,1876,6,1876-06-01,23.6,13.6,18.6,30.6,6.7,40.4
Toronto,Ontario,1876,7,1876-07-01,25.7,14.9,20.3,33.9,7.8,83.6
Toronto,Ontario,1876,8,1876-08-01,26.9,15.4,21.2,31.7,7.2,0
Toronto,Ontario,1876,9,1876-09-01,18.2,10.3,14.3,25.6,3.9,62.7
Toronto,Ontario,1876,10,1876-10-01,10.2,1.5,5.9,16.7,-5,36.8
Toronto,Ontario,1876,11,1876-11-01,5.7,0,2.9,15,-15,67.6
Toronto,Ontario,1876,12,1876-12-01,-4.3,-12.2,-8.3,4.4,-23.3,92.7
Toronto,Ontario,1877,1,1877-01-01,-4.3,-13.2,-8.8,5,-25.6,34.8
Toronto,Ontario,1877,2,1877-02-01,2.2,-6.1,-2,7.2,-15,7.4
Toronto,Ontario,1877,3,1877-03-01,0.5,-7.7,-3.6,7.2,-18.3,110.7
Toronto,Ontario,1877,4,1877-04-01,11.1,1.9,6.5,19.4,-7.2,57.9
Toronto,Ontario,1877,5,1877-05-01,17.6,6.4,12,28.9,-1.1,34.5
Toronto,Ontario,1877,6,1877-06-01,22.1,11.3,16.7,30,5,22.9
Toronto,Ontario,1877,7,1877-07-01,26.8,15.4,21.1,31.7,10,69.3
Toronto,Ontario,1877,8,1877-08-01,25.6,16.2,20.9,28.3,12.2,80.5
Toronto,Ontario,1877,9,1877-09-01,21.8,11.3,16.6,27.8,3.3,10.7
Toronto,Ontario,1877,10,1877-10-01,13.8,6,9.9,26.7,-0.6,67.1
Toronto,Ontario,1877,11,1877-11-01,6.2,-0.2,3,12.8,-8.3,142.7
Toronto,Ontario,1877,12,1877-12-01,4.2,-1.8,1.2,9.4,-9.4,13.5
Toronto,Ontario,1878,1,1878-01-01,-0.8,-8.1,-4.5,6.1,-22.8,80.3
Toronto,Ontario,1878,2,1878-02-01,0.8,-6.7,-3,7.8,-15.6,76.7
Toronto,Ontario,1878,3,1878-03-01,7.1,-0.8,3.2,14.4,-13.3,88.6
Toronto,Ontario,1878,4,1878-04-01,14.2,5.1,9.7,21.1,0,66.5
Toronto,Ontario,1878,5,1878-05-01,16.4,6.6,11.5,24.4,0.6,66
Toronto,Ontario,1878,6,1878-06-01,22.3,11.7,17,30.6,3.3,48.5
Toronto,Ontario,1878,7,1878-07-01,26.9,17.8,22.4,35,11.7,143.3
Toronto,Ontario,1878,8,1878-08-01,25.4,15.6,20.5,30,8.9,180.1
Toronto,Ontario,1878,9,1878-09-01,20.5,12.2,16.4,27.2,3.3,195.6
Toronto,Ontario,1878,10,1878-10-01,14.1,5.1,9.6,22.2,-1.7,83.6
Toronto,Ontario,1878,11,1878-11-01,5.4,-0.6,2.4,10,-6.1,100.1
Toronto,Ontario,1878,12,1878-12-01,-1.5,-6.8,-4.2,6.7,-13.9,103.9
Toronto,Ontario,1879,1,1879-01-01,-3.1,-11,-7.1,5,-22.8,30.5
Toronto,Ontario,1879,2,1879-02-01,-3.5,-12.7,-8.1,2.8,-22.2,50.5
Toronto,Ontario,1879,3,1879-03-01,1.9,-5.4,-1.8,9.4,-14.4,46.2
Toronto,Ontario,1879,4,1879-04-01,9.1,-0.8,4.2,18.3,-10,22.4
Toronto,Ontario,1879,5,1879-05-01,18.2,5.8,12,27.8,-0.6,32.3
Toronto,Ontario,1879,6,1879-06-01,21.9,11.2,16.6,29.4,3.9,114.3
Toronto,Ontario,1879,7,1879-07-01,25.7,15.3,20.5,32.2,10,66.3
Toronto,Ontario,1879,8,1879-08-01,23.6,13.4,18.5,30,7.8,55.1
Toronto,Ontario,1879,9,1879-09-01,18.2,8.2,13.2,29.4,1.1,75.7
Toronto,Ontario,1879,10,1879-10-01,17.4,7.9,12.7,23.9,-6.1,28.4
Toronto,Ontario,1879,11,1879-11-01,5.8,-1.9,2,17.8,-15.6,111.8
Toronto,Ontario,1879,12,1879-12-01,0.6,-7.1,-3.3,10,-22.8,113
Toronto,Ontario,1880,1,1880-01-01,3.7,-2.9,0.4,12.2,-11.7,46
Toronto,Ontario,1880,2,1880-02-01,1.8,-7,-2.6,11.1,-16.1,52.1
Toronto,Ontario,1880,3,1880-03-01,2.6,-5.8,-1.6,11.1,-13.9,55.6
Toronto,Ontario,1880,4,1880-04-01,9.8,0.7,5.3,18.3,-6.7,88.1
Toronto,Ontario,1880,5,1880-05-01,20.3,9,14.7,30,-2.2,102.4
Toronto,Ontario,1880,6,1880-06-01,23.8,13.5,18.7,32.2,5.6,90.4
Toronto,Ontario,1880,7,1880-07-01,24.9,14.6,19.8,30.6,8.9,89.7
Toronto,Ontario,1880,8,1880-08-01,24.2,14.3,19.3,30.6,6.7,111.5
Toronto,Ontario,1880,9,1880-09-01,20.4,11.2,15.8,28.3,2.2,76.5
Toronto,Ontario,1880,10,1880-10-01,11.6,2.9,7.3,23.9,-3.3,89.9
Toronto,Ontario,1880,11,1880-11-01,2.1,-4.5,-1.2,13.9,-15.6,67.3
Toronto,Ontario,1880,12,1880-12-01,-2.9,-9.2,-6.1,9.4,-22.2,28.4
Toronto,Ontario,1881,1,1881-01-01,-4.6,-13.4,-9,3.3,-20.6,54.1
Toronto,Ontario,1881,2,1881-02-01,-2.8,-11.4,-7.1,6.1,-26.1,62
Toronto,Ontario,1881,3,1881-03-01,1.9,-4,-1.1,5.6,-11.7,93.2
Toronto,Ontario,1881,4,1881-04-01,9.3,-0.8,4.3,26.1,-10,2.5
Toronto,Ontario,1881,5,1881-05-01,19.9,9.2,14.6,32.2,-2.8,56.6
Toronto,Ontario,1881,6,1881-06-01,20.3,10.2,15.3,26.7,3.9,65.3
Toronto,Ontario,1881,7,1881-07-01,26.8,16.1,21.5,33.3,13.3,47
Toronto,Ontario,1881,8,1881-08-01,26.6,15.8,21.2,32.8,11.1,38.6
Toronto,Ontario,1881,9,1881-09-01,25,15.3,20.2,33.9,7.8,23.1
Toronto,Ontario,1881,10,1881-10-01,14.5,5.2,9.9,25,-2.8,97.5
Toronto,Ontario,1881,11,1881-11-01,6.6,-1.1,2.8,17.2,-11.1,83.1
Toronto,Ontario,1881,12,1881-12-01,4.4,-2.5,1,11.1,-11.1,63.2
Toronto,Ontario,1882,1,1882-01-01,-1,-9.1,-5.1,8.9,-27.2,51.1
Toronto,Ontario,1882,2,1882-02-01,3,-4.9,-1,10,-12.2,43.7
Toronto,Ontario,1882,3,1882-03-01,3.4,-3.7,-0.2,13.3,-9.4,54.1
Toronto,Ontario,1882,4,1882-04-01,9.1,0.1,4.6,18.3,-5.6,26.2
Toronto,Ontario,1882,5,1882-05-01,14.1,4.8,9.5,21.7,-1.1,91.2
Toronto,Ontario,1882,6,1882-06-01,21.5,11.1,16.3,29.4,2.8,67.1
Toronto,Ontario,1882,7,1882-07-01,24.9,13.8,19.4,32.2,10.6,27.2
Toronto,Ontario,1882,8,1882-08-01,24.4,15.1,19.8,30.6,8.3,64
Toronto,Ontario,1882,9,1882-09-01,21.1,11.7,16.4,31.1,6.1,53.1
Toronto,Ontario,1882,10,1882-10-01,15.8,5.9,10.9,23.3,-2.2,29.2
Toronto,Ontario,1882,11,1882-11-01,5.3,-1.4,2,17.8,-13.9,54.6
Toronto,Ontario,1882,12,1882-12-01,-0.7,-6.7,-3.7,4.4,-15.6,70.9
Toronto,Ontario,1883,1,1883-01-01,-3.8,-12.6,-8.2,5,-22.2,62.2
Toronto,Ontario,1883,2,1883-02-01,-2.6,-11.4,-7,6.7,-23.9,72.4
Toronto,Ontario,1883,3,1883-03-01,-0.5,-11.2,-5.9,7.8,-21.1,59.9
Toronto,Ontario,1883,4,1883-04-01,8.2,-1.3,3.5,18.3,-11.1,64.5
Toronto,Ontario,1883,5,1883-05-01,14.6,4.6,9.6,22.8,-0.6,109.2
Toronto,Ontario,1883,6,1883-06-01,21.8,11.4,16.6,26.1,3.9,126.5
Toronto,Ontario,1883,7,1883-07-01,23.7,13.3,18.5,28.3,7.8,141.7
Toronto,Ontario,1883,8,1883-08-01,22.8,12.3,17.6,28.3,7.8,46.5
Toronto,Ontario,1883,9,1883-09-01,17.6,7.5,12.6,23.9,0.6,60.5
Toronto,Ontario,1883,10,1883-10-01,11.2,3.1,7.2,21.7,-2.8,24.6
Toronto,Ontario,1883,11,1883-11-01,6.9,-1.3,2.8,15.6,-10.6,62.7
Toronto,Ontario,1883,12,1883-12-01,0.6,-7.5,-3.5,9.4,-20,37.1
Toronto,Ontario,1884,1,1884-01-01,-4.9,-13.6,-9.3,4.4,-25,83.8
Toronto,Ontario,1884,2,1884-02-01,-0.7,-9,-4.9,6.1,-21.7,71.4
Toronto,Ontario,1884,3,1884-03-01,1.8,-6.4,-2.3,9.4,-21.7,64.8
Toronto,Ontario,1884,4,1884-04-01,9.2,0.7,5,20,-3.9,24.4
Toronto,Ontario,1884,5,1884-05-01,15.6,5.5,10.6,24.4,-2.2,57.9
Toronto,Ontario,1884,6,1884-06-01,24.4,11.9,18.2,28.9,6.1,56.1
Toronto,Ontario,1884,7,1884-07-01,23.2,12.4,17.8,30,7.2,53.8
Toronto,Ontario,1884,8,1884-08-01,24.3,12.7,18.5,32.2,6.7,54.1
Toronto,Ontario,1884,9,1884-09-01,22,10.9,16.5,29.4,1.7,81.3
Toronto,Ontario,1884,10,1884-10-01,13.8,4.3,9.1,27.8,-4.4,38.1
Toronto,Ontario,1884,11,1884-11-01,4.7,-2.6,1.1,12.2,-11.7,58.7
Toronto,Ontario,1884,12,1884-12-01,-0.2,-7.4,-3.8,10.6,-25,82.8
Toronto,Ontario,1885,1,1885-01-01,-4.2,-12.2,-8.2,6.7,-26.7,71.1
Toronto,Ontario,1885,2,1885-02-01,-6,-17.7,-11.9,2.8,-26.1,46.2
Toronto,Ontario,1885,3,1885-03-01,-3.2,-13.1,-8.2,6.1,-22.2,31
Toronto,Ontario,1885,4,1885-04-01,7.6,-1.8,2.9,19.4,-7.8,77.5
Toronto,Ontario,1885,5,1885-05-01,15.8,6.1,11,23.3,-2.2,57.4
Toronto,Ontario,1885,6,1885-06-01,21.6,9.5,15.6,26.1,5.6,106.7
Toronto,Ontario,1885,7,1885-07-01,25.3,14.4,19.9,31.7,7.2,53.6
Toronto,Ontario,1885,8,1885-08-01,21.7,12.9,17.3,28.3,6.1,99.8
Toronto,Ontario,1885,9,1885-09-01,19.4,8.2,13.8,28.3,3.3,92.2
Toronto,Ontario,1885,10,1885-10-01,11.6,3.6,7.6,21.1,-5,97
Toronto,Ontario,1885,11,1885-11-01,6.7,0.3,3.5,16.7,-6.1,54.6
Toronto,Ontario,1885,12,1885-12-01,0.9,-6,-2.6,6.7,-20.6,50.3
Toronto,Ontario,1886,1,1886-01-01,-3.4,-11.4,-7.4,8.3,-25.6,140.2
Toronto,Ontario,1886,2,1886-02-01,-3.3,-12.1,-7.7,5.6,-30.6,78.2
Toronto,Ontario,1886,3,1886-03-01,2,-4.4,-1.2,12.2,-21.7,76.5
Toronto,Ontario,1886,4,1886-04-01,12.1,2.3,7.2,23.9,-6.7,75.2
Toronto,Ontario,1886,5,1886-05-01,16.9,6.4,11.7,26.1,1.7,62
Toronto,Ontario,1886,6,1886-06-01,21.7,10.6,16.2,27.2,5,48.8
Toronto,Ontario,1886,7,1886-07-01,24.8,13.2,19,32.2,8.9,62.7
Toronto,Ontario,1886,8,1886-08-01,23.8,13.5,18.7,31.1,7.8,66.8
Toronto,Ontario,1886,9,1886-09-01,19.9,9.8,14.9,28.9,4.4,97.5
Toronto,Ontario,1886,10,1886-10-01,13.6,4.5,9.1,21.7,-3.3,66.3
Toronto,Ontario,1886,11,1886-11-01,5.6,-1.7,2,16.7,-9.4,67.3
Toronto,Ontario,1886,12,1886-12-01,-2.4,-10,-6.2,6.7,-17.8,51.1
Toronto,Ontario,1887,1,1887-01-01,-2.9,-13.1,-8,6.7,-27.2,81.5
Toronto,Ontario,1887,2,1887-02-01,-1.4,-10.4,-5.9,7.2,-22.2,109
Toronto,Ontario,1887,3,1887-03-01,-0.1,-8.1,-4.1,7.2,-15.6,38.4
Toronto,Ontario,1887,4,1887-04-01,9.1,-0.8,4.2,21.7,-6.7,41.1
Toronto,Ontario,1887,5,1887-05-01,20.4,8.8,14.6,25.6,3.9,20.6
Toronto,Ontario,1887,6,1887-06-01,22.7,12.2,17.5,32.2,8.3,67.6
Toronto,Ontario,1887,7,1887-07-01,28.6,17.2,22.9,36.1,13.9,16.8
Toronto,Ontario,1887,8,1887-08-01,24.4,13.5,19,32.2,7.2,50.8
Toronto,Ontario,1887,9,1887-09-01,18.8,8.4,13.6,26.1,1.7,30.7
Toronto,Ontario,1887,10,1887-10-01,11.2,1.9,6.6,18.9,-7.2,41.4
Toronto,Ontario,1887,11,1887-11-01,5.1,-2,1.6,14.4,-14.4,71.4
Toronto,Ontario,1887,12,1887-12-01,0.6,-5.2,-2.3,8.3,-17.8,86.6
Toronto,Ontario,1888,1,1888-01-01,-5.2,-13.9,-9.6,5,-24.4,49
Toronto,Ontario,1888,2,1888-02-01,-1.7,-10.2,-6,6.1,-26.7,42.7
Toronto,Ontario,1888,3,1888-03-01,-1.4,-9.4,-5.4,8.9,-18.3,71.4
Toronto,Ontario,1888,4,1888-04-01,8.6,-0.6,4,24.4,-6.1,35.1
Toronto,Ontario,1888,5,1888-05-01,15.3,5.8,10.6,23.3,0.6,21.8
Toronto,Ontario,1888,6,1888-06-01,24.2,11.9,18.1,33.3,5,101.3
Toronto,Ontario,1888,7,1888-07-01,24.8,13.2,19,31.1,8.3,21.8
Toronto,Ontario,1888,8,1888-08-01,24.6,13.6,19.1,29.4,8.3,73.9
Toronto,Ontario,1888,9,1888-09-01,18.7,8.6,13.7,25.6,0,83.8
Toronto,Ontario,1888,10,1888-10-01,10.1,2.5,6.3,16.7,-2.2,68.1
Toronto,Ontario,1888,11,1888-11-01,6.6,-0.4,3.1,16.7,-10,78.7
Toronto,Ontario,1888,12,1888-12-01,2.1,-5,-1.5,8.3,-17.8,21.1
Toronto,Ontario,1889,1,1889-01-01,1,-5.9,-2.5,8.3,-18.3,88.4
Toronto,Ontario,1889,2,1889-02-01,-3.3,-13.3,-8.3,4.4,-23.9,60.5
Toronto,Ontario,1889,3,1889-03-01,4.1,-3.1,0.5,12.8,-10.6,25.1
Toronto,Ontario,1889,4,1889-04-01,10.9,1.7,6.3,19.4,-3.3,40.4
Toronto,Ontario,1889,5,1889-05-01,17.4,7,12.2,27.2,-0.6,80.3
Toronto,Ontario,1889,6,1889-06-01,20.3,11.2,15.8,25.6,6.7,90.7
Toronto,Ontario,1889,7,1889-07-01,25.7,15.5,20.6,31.7,8.9,83.1
Toronto,Ontario,1889,8,1889-08-01,23.9,13.4,18.7,28.9,7.8,10.9
Toronto,Ontario,1889,9,1889-09-01,20.1,11.2,15.7,27.8,1.7,52.8
Toronto,Ontario,1889,10,1889-10-01,9.9,2,6,16.7,-5,48
Toronto,Ontario,1889,11,1889-11-01,6.6,0.7,3.7,13.9,-8.3,90.7
